offset,texto,tamanho_bytes,encoding,texto_traduzido
0x68bac,2over the glacier.  That was where Meryl had been,51,shift_jis,
0x68be0,sniped...,11,shift_jis,
0x68c1e,3The terrorists have already started preparing for,52,shift_jis,
0x68c53,",the launch of the new-type nuclear warhead.",45,shift_jis,
0x68c81,"1To stop the launch, one must use the detonation",50,shift_jis,
0x68cb4,0code emergency override key at the underground,49,shift_jis,
0x68ce6,"1maintenance base in the north, or destroy Metal",50,shift_jis,
0x68d19,"5Gear itself. Infiltrating the communications tower,",54,shift_jis,
0x68d50,0Snake climbed to the tower roof to detour over,49,shift_jis,
0x68d82,2the glacier blocking the way. But as Snake tries,51,shift_jis,
0x68db6,"4to cross the walkway, a sudden missile attack hits",53,shift_jis,
0x68dec,the huge antenna.,19,shift_jis,
0x68e2a,@6`2IuIuPeÜºPd`%PlvPr|Pi,43,latin-1,
0x68e5a,.Liquid's Hind D attacked Snake who was trying,47,shift_jis,
0x68e8a,-for the walkway of communications tower A in,46,shift_jis,
0x68eb9,2order to detour over the glacier blocking the way,51,shift_jis,
0x68eed,-to the underground maintenance base. Dodging,46,shift_jis,
0x68f1c,1the Hind's insistent attacks and rappelling down,50,shift_jis,
0x68f4f,"2the wall of communications tower A, Snake obtains",51,shift_jis,
0x68f83,"4the Stinger missile. To end the battle, Snake heads",53,shift_jis,
0x68fb9,"4for the roof of communications tower B. On the way,",53,shift_jis,
0x68fef,3he notices a strange existence awaiting him. Snake,52,shift_jis,
0x69024,-holds his Socom and jumps around the corner.,46,shift_jis,
0x6907d,@d``ItItPedPd`%PlKPrQPi:,43,latin-1,
0x690ad,*Snake was attacked by Liquid's Hind D at,43,shift_jis,
0x690d9,.communications tower A but rappelled down the,47,shift_jis,
0x69109,"2wall and obtained the Stinger, a weapon effective",51,shift_jis,
0x6913d,1against the Hind. Snake meets Otacon on his way,50,shift_jis,
0x69170,0to use the elevator. Snake gets to the roof of,49,shift_jis,
0x691a2,2communications tower B to finish the battle with,51,shift_jis,
0x691d6,Liquid.,9,shift_jis,
0x691fe,@`ItItPe%Pd`%Pl3[Pr3aPiv,43,latin-1,
0x6922e,2Snake faces Liquid's Hind D on the roof of commu-,51,shift_jis,
0x69262,3nications tower B. The 12.7mm Vulcan cannon shoots,52,shift_jis,
0x69297,1at Snake. Snake dodges the firing and shoots his,50,shift_jis,
0x692ca,4Stinger at the Hind. Snake fights this tough battle,53,shift_jis,
0x69300,2against Russia's heavy battle helicopter and gets,51,shift_jis,
0x69334,1injured. But when one of many successful Stinger,50,shift_jis,
0x69367,"4shots makes a hit, the massive Hind starts falling.",53,shift_jis,
0x693fe,",Snake fought Liquid's Hind D on the roof of",45,shift_jis,
0x6942c,/communications tower B and successfully shoots,48,shift_jis,
0x6945d,/it down. Taking a ride down on the elevator of,48,shift_jis,
0x6948e,"*communications tower B, Snake gets to the",43,shift_jis,
0x694ba,0snowfield north of tower B. Snake heads for the,49,shift_jis,
0x694ec,-entrance of the underground maintenance base,46,shift_jis,
0x6951b,0north of this snowfield. He then gets sniped by,49,shift_jis,
0x6954d,/someone and cannot advance. That is when Snake,48,shift_jis,
0x6957e,gets a Codec call from Otacon.,32,shift_jis,
0x695e9,+Snake stands in the snowfield north of the,44,shift_jis,
0x69616,1communications tower. There awaited Sniper Wolf.,50,shift_jis,
0x69649,",Snake accepts the challenge of Sniper Wolf.",45,shift_jis,
0x69677,4The victor of the tough but quiet sniping battle in,53,shift_jis,
0x696ad,1the snowfield was again Snake. Convinced that he,50,shift_jis,
0x696e0,"2won, Snake heads north to infiltrate Metal Gear's",51,shift_jis,
0x69714,",underground maintenance base. He then spots",45,shift_jis,
0x69742,2Wolf who has fallen onto the snow and runs toward,51,shift_jis,
0x69776,her.,6,shift_jis,
0x697ed,1Snake again defeats Sniper Wolf who awaited him,50,shift_jis,
0x69820,5in the snowfield north of the communications tower.,54,shift_jis,
0x69857,"1After watching her die along with Otacon, Snake",50,shift_jis,
0x6988a,/successfully goes through the entrance of the,48,shift_jis,
0x698bb,/underground maintenance base. Snake takes the,48,shift_jis,
0x698ec,1cargo elevator and heads for the lower level of,50,shift_jis,
0x6991f,",Metal Gear's underground maintenance base.",45,shift_jis,
0x6994d,.He then gets a Codec call from Master Miller.,47,shift_jis,
0x699dd,"4Master Miller tells Snake, who was taking the cargo",53,shift_jis,
0x69a13,"1elevator to the lower level, that Naomi could be",50,shift_jis,
0x69a46,-a spy. Snake does not believe what he hears.,46,shift_jis,
0x69a75,.All he can do now is head for the underground,47,shift_jis,
0x69aa5,0maintenance base to stop the launch of the new-,49,shift_jis,
0x69ad7,/type nuclear warhead. Snake reaches the bottom,48,shift_jis,
0x69b08,+and infiltrates the underground warehouse.,44,shift_jis,
0x69b35,/The underground maintenance base is within his,48,shift_jis,
0x69b66,reach.,8,shift_jis,
0x69bb9,+The deadly battle between Snake and Vulcan,44,shift_jis,
0x69be6,",Raven begins. Snake hides himself among the",45,shift_jis,
0x69c14,3containers piled up in the warehouse. Raven starts,52,shift_jis,
0x69c49,1shooting overwhelmingly with his M61 20mm cannon,50,shift_jis,
0x69c7c,"2and destroys the containers. However, it was once",51,shift_jis,
0x69cb0,4again Snake who won this battle in this underground,53,shift_jis,
0x69ce6,",warehouse at a temperature below 30 degrees",45,shift_jis,
0x69d14,3Celsius. The defeated Raven braces himself against,52,shift_jis,
0x69d49,0the wall to support his strength-depleted body.,49,shift_jis,
0x69dd8,"+Right before his death, the defeated Raven",44,shift_jis,
0x69e05,3revealed that the DARPA Chief who died in front of,52,shift_jis,
0x69e3a,+Snake was actually FOX-HOUND member Decoy,44,shift_jis,
0x69e67,4Octopus in disguise. Master Miller also tells Snake,53,shift_jis,
0x69e9d,2that Naomi is using a false identity. Filled will,51,shift_jis,
0x69ed1,"0feelings of doubt, Snake heads for the command",49,shift_jis,
0x69f03,",room on the third floor of the underground",45,shift_jis,
0x69f31,-maintenance base. He then gets a Codec call,46,shift_jis,
0x69f60,from Otacon.,15,shift_jis,
0x69fcd,2Snake learns from Otacon's call that the new-type,51,shift_jis,
0x6a001,/of nuclear warhead equipped on Metal Gear is a,48,shift_jis,
0x6a032,5stealth ballistic missile utilizing a railgun. While,54,shift_jis,
0x6a069,"0suspecting Campbell for hiding this fact, Snake",49,shift_jis,
0x6a09b,.heads for the underground maintenance base to,47,shift_jis,
0x6a0cb,4stop the launch of this new-type of nuclear warhead,53,shift_jis,
0x6a101,&and finally gets to the command room.,39,shift_jis,
0x6a134,@`IuIuPeQPd`%Pl¨TPr¨ZPi],43,latin-1,
0x6a164,.Snake finally got to the command room on the,47,shift_jis,
0x6a194,2third floor of the underground maintenance base.,51,shift_jis,
0x6a1c8,"1However, the detonation codes have already been",50,shift_jis,
0x6a1fb,.entered. Snake learns from Otacon how to use,47,shift_jis,
0x6a22b,"1the detonation code emergency override key, but",50,shift_jis,
0x6a25e,"3before having a chance to use it, he gets shot by",52,shift_jis,
0x6a293,2Ocelot and drops the key to a lower level. Snake,51,shift_jis,
0x6a2c7,4successfully gets the key in the drainage ditch on,53,shift_jis,
0x6a2fd,"5the first floor of the underground maintenance base,",54,shift_jis,
0x6a334,"1returns to the command room on the third floor,",50,shift_jis,
0x6a367,3and enters the first PAL code with the key's shape,52,shift_jis,
0x6a39c,at room temperature .,23,shift_jis,
0x6a408,4Snake tries to stop the nuclear launch by using the,53,shift_jis,
0x6a43e,1detonation code emergency override key. The key,50,shift_jis,
0x6a471,1is made of shape memory alloy and changes shape,50,shift_jis,
0x6a4a4,1in three ways according to temperature. The key,50,shift_jis,
0x6a4d7,3at each of the three shapes is to be entered into,52,shift_jis,
0x6a50c,1each matching terminal. Completing entry of the,50,shift_jis,
0x6a53f,"/PAL code with the room-temperature-shape key,",48,shift_jis,
0x6a570,/Snake changed the key to the cold temperature,48,shift_jis,
0x6a5a1,.shape and entered the second PAL code in the,47,shift_jis,
0x6a5d1,command room.,15,shift_jis,
0x6a63b,-Snake completed the entry of the second PAL,46,shift_jis,
0x6a66a,"1code. To enter the third PAL code, Snake has to",50,shift_jis,
0x6a69d,2warm the key to get it into the warm-temperature,51,shift_jis,
0x6a6d1,1shape. When Snake gets on the cargo elevator to,50,shift_jis,
0x6a704,0head to the blast furnace -- the warmest place,49,shift_jis,
0x6a736,*in the base -- he gets a Codec call from,43,shift_jis,
0x6a762,Master Miller.,16,shift_jis,
0x6a7c1,"7Master tells Snake, who is trying to stop the nuclear",56,shift_jis,
0x6a7fa,/launch by using the detonation code emergency,48,shift_jis,
0x6a82b,"1override key, of the assassination virus weapon",50,shift_jis,
0x6a85e,0FoxDie and that Naomi was the one who used it.,49,shift_jis,
0x6a890,.When Snake was unsure of whether or not this,47,shift_jis,
0x6a8c0,"/was true, Campbell tells Snake that Naomi was",48,shift_jis,
0x6a8f1,"-arrested for spying. Filled with suspicion,",46,shift_jis,
0x6a920,/Snake changes the key to the warm temperature,48,shift_jis,
0x6a951,"6shape at the blast furnace, takes the cargo elevator,",55,shift_jis,
0x6a989,3and heads for the command room to enter the third,52,shift_jis,
0x6a9be,%PAL code. He then gets a Codec call.,38,shift_jis,
0x6aa3c,1Naomi has been arrested by Campbell. There is no,50,shift_jis,
0x6aa6f,4time left until the new-type of nuclear warhead is,53,shift_jis,
0x6aaa5,"3launched. While feeling suspicious, Snake gets to",52,shift_jis,
0x6aada,0the command room of the Metal Gear underground,49,shift_jis,
0x6ab0c,0maintenance base and enters the third PAL code.,49,shift_jis,
0x6ab78,d`%PlIMPrISPiﾉ,21,shift_jis,
0x6ab92,7Master Miller was actually Liquid in disguise. Liquid,56,shift_jis,
0x6abcb,0actually had Snake pursue his mission and used,49,shift_jis,
0x6abfd,3him in order to have him enter the detonation code,52,shift_jis,
0x6ac32,"4and deactivate the PAL. After revealing all, Liquid",53,shift_jis,
0x6ac68,/locks Snake in the command room and pumps in,48,shift_jis,
0x6ac99,"3poison gas. But with Otacon's help, Snake managed",52,shift_jis,
0x6acce,"2to escape. Snake sees Liquid from behind, running",51,shift_jis,
0x6ad02,1towards the cockpit of Metal Gear. Snake chases,50,shift_jis,
0x6ad35,after Liquid.,15,shift_jis,
0x6ad72,@n`jIuIuPeUPd`%Pl^Pr^PiD,43,latin-1,
0x6ada2,.Metal Gear has finally been activated. Liquid,47,shift_jis,
0x6add2,",mocks Snake who can do nothing against the",45,shift_jis,
0x6ae00,1overwhelming fire power of the nuclear-equipped,50,shift_jis,
0x6ae33,1walking tank. Snake gets advice from Metal Gear,50,shift_jis,
0x6ae66,"/chief engineer Otacon, that if Snake destroys",48,shift_jis,
0x6ae97,"/the ""radome"", it will disable all sensors and",48,shift_jis,
0x6aec8,2force Liquid to open the cockpit. Snake can then,51,shift_jis,
0x6aefc,"-shoot inside the cockpit, and could destroy",46,shift_jis,
0x6af2b,5Metal Gear. Snake shoots his Stinger missile at the,54,shift_jis,
0x6af62,0radome while dodging Metal Gear's overwhelming,49,shift_jis,
0x6af94,6attacks. Metal Gear's massive body finally starts to,55,shift_jis,
0x6afcc,shudder...,12,shift_jis,
0x6b023,@d``ItItPe2Pd`%PlPrPi:,43,latin-1,
0x6b053,0Gray Fox has died. But now Metal Gear's radome,49,shift_jis,
0x6b085,2is completely destroyed. Liquid opens the cockpit,51,shift_jis,
0x6b0b9,3door and starts attacking like wild to kill Snake.,52,shift_jis,
0x6b0ee,2Snake faces this attack and fires his Stinger in,51,shift_jis,
0x6b122,4anger and grief. The Stinger hits the now revealed,53,shift_jis,
0x6b158,)cockpit. Metal Gear goes down in flames.,42,shift_jis,
0x6b1d4,2Snake and Liquid engage in their final battle on,51,shift_jis,
0x6b208,0top of the head of Metal Gear. The air raid is,49,shift_jis,
0x6b23a,3approaching and the time bomb counter is ticking.,52,shift_jis,
0x6b26f,.On goes the very basic fight with no weapons,47,shift_jis,
0x6b29f,3other than their fists...At the end of the deadly,52,shift_jis,
0x6b2d4,"0battle between the two, Snake's finishing blow",49,shift_jis,
0x6b306,)knocks Liquid off the top of Metal Gear.,42,shift_jis,
0x6b380,"1Trying to escape from the base, Snake and Meryl",50,shift_jis,
0x6b3b3,/hop into a jeep they found in the underground,48,shift_jis,
0x6b3e4,3parking lot and drive down the escape route. After,52,shift_jis,
0x6b419,"3breaking through two checkpoints, they noticed one",52,shift_jis,
0x6b44e,"4jeep coming after them. ""Snake!It's not over yet!""",53,latin-1,
0x6b484,4It was Liquid chasing them with blood in his eyes.,53,shift_jis,
0x6b4ba,6They shoot at each other from their jeeps. Unable to,55,shift_jis,
0x6b4f2,"6outrun Liquid, Snake's jeep crashes into Liquid's at",55,shift_jis,
0x6b52a,the exit of the escape route...,33,shift_jis,
0x6b5aa,"2Trying to escape from the base, Snake and Otacon",51,shift_jis,
0x6b60f,4parking lot and drive down the escape route. After,53,shift_jis,
0x6b645,"4breaking through two checkpoints, they noticed one",53,shift_jis,
0x6b6b1,3It was Liquid chasing them with blood in his eyes.,52,shift_jis,
0x6b6e6,5They shoot at each other from their jeeps. Unable to,54,shift_jis,

0x8d9f8,Err not enough work !!,23,shift_jis,

0x3b4f9c4,"-The year 1995.  Deep in South Africa, 200 km",46,shift_jis,
0x3b4f9f3,-north of Garzburg.  Outer Heaven -- an armed,46,shift_jis,
0x3b4fa22,-fortress nation established by the legendary,46,shift_jis,
0x3b4fa51,/mercenary who was feared in combat by both his,48,shift_jis,
0x3b4fa82,(friends and foes as a hero and lunatic.,41,shift_jis,
0x3b4faac,"3The ""Western"" nations have found out that a weapon",52,shift_jis,
0x3b4fae1,3of mass destruction that could rewrite war history,52,shift_jis,
0x3b4fb16,0is under development at Outer Heaven. They have,49,shift_jis,
0x3b4fb48,2called upon the high-tech special force unit FOX-,51,shift_jis,
0x3b4fb7c,4HOUND to take care of the situation. In response to,53,shift_jis,
0x3b4fbb2,"1this order, Big Boss, commander-in-chief of FOX-",50,shift_jis,
0x3b4fbe5,"0HOUND sent Gray Fox, the man with the code name",49,shift_jis,
0x3b4fc17,"5""FOX"" which is given to the best member of the unit.",54,shift_jis,
0x3b4fc4e,"""Operation Intrude N313""...",29,shift_jis,
0x3b4fc6c,"0After a few days, his last message being ""Metal",49,shift_jis,
0x3b4fc9e,")Gear..."", Gray Fox is missing in action.",42,shift_jis,
0x3b4fcc9,"3Taking the situation seriously, the top men of the",52,shift_jis,
0x3b4fcfe,"-""West"" again called for FOX-HOUND.  Big Boss",46,shift_jis,
0x3b4fd2d,"2selects Solid Snake, who has just recently joined",51,shift_jis,
0x3b4fd61,"0FOX-HOUND, as the agent and entrusts everything",49,shift_jis,
0x3b4fd93,to him.,9,shift_jis,
0x3b4fd9d,1Successfully making a solo infiltration to Outer,50,shift_jis,
0x3b4fdd0,"1Heaven, Snake got in touch with local resistance",50,shift_jis,
0x3b4fe03,"(members Schneider, Diane, and Jennifer.",41,shift_jis,
0x3b4fe2d,"*With their cooperation, Snake succeeds in",43,shift_jis,
0x3b4fe59,.rescuing Gray Fox. Gray Fox then laid out the,47,shift_jis,
0x3b4fe89,.terrifying facts about Metal Gear. Metal Gear,47,shift_jis,
0x3b4feb9,&was the development name of a nuclear,39,shift_jis,
0x3b4fee1,-warhead-equipped two-legged walking tank. It,46,shift_jis,
0x3b4ff10,1can walk through even the roughest terrains that,50,shift_jis,
0x3b4ff43,6would stop normal tanks. It can conduct local warfare,55,shift_jis,
0x3b4ff7b,5by itself with unique weapons like its Vulcan cannon,54,shift_jis,
0x3b4ffb2,4and anti-tank missiles. It was indeed a new-type of,53,shift_jis,
0x3b4ffe8,1weapon that can conduct a nuclear attack against,50,shift_jis,
0x3b5001b,1any place on the face of the earth from any land,50,shift_jis,
0x3b5004e,surface...,12,shift_jis,
0x3b5005b,",With Metal Gear, Outer Heaven was trying to",45,shift_jis,
0x3b50089,3establish its military superiority over the entire,52,shift_jis,
0x3b500be,"-world. In order to destroy Metal Gear, Snake",46,shift_jis,
0x3b500ed,3rescues Metal Gear's chief engineer Dr. Pettrovich,52,shift_jis,
0x3b50122,"1and his daughter Elen, who was taken hostage for",50,shift_jis,
0x3b50155,"1her father to continue with his development, and",50,shift_jis,
0x3b50188,5hears from Dr. Pettrovich how to destroy Metal Gear.,54,shift_jis,
0x3b501bf,"*However, as Snake approaches the heart of",43,shift_jis,
0x3b501eb,"+Outer Heaven and Metal Gear, well-designed",44,shift_jis,
0x3b50218,0traps are set all around Snake -- as if all his,49,shift_jis,
0x3b5024a,)actions are being leaked to the enemy...,42,shift_jis,
0x3b50275,"5In the midst of escalating battle, the leader of the",54,shift_jis,
0x3b502ac,"2resistance, Schneider falls into the hands of the",51,shift_jis,
0x3b502e0,".enemy, and Snake himself gets injured through",47,shift_jis,
0x3b50310,",the deadly battles with Outer Heaven's best",45,shift_jis,
0x3b5033e,mercenaries.,14,shift_jis,
0x3b5034d,",But Snake's indomitable spirit leads him to",45,shift_jis,
0x3b5037b,2the 100th floor basement of the secret base where,51,shift_jis,
0x3b503af,0Metal Gear was developed.  Evading the powerful,49,shift_jis,
0x3b503e1,"-defense system that wipes out all intruders,",46,shift_jis,
0x3b50410,.Snake ultimately succeeds in destroying Metal,47,shift_jis,
0x3b50440,Gear.,7,shift_jis,
0x3b50448,-Snake tries to escape from Outer Heaven upon,46,shift_jis,
0x3b50477,"-completing the mission.  However, during the",46,shift_jis,
0x3b504a6,",escape he was confronted by one man -- FOX-",45,shift_jis,
0x3b504d4,-HOUND commander-in-chief Big Boss.  Big Boss,46,shift_jis,
0x3b50503,/laughs at the astounded Snake and tells him of,48,shift_jis,
0x3b50534,the truth about his mission.,30,shift_jis,
0x3b50553,0While serving as the commander-in-chief of FOX-,49,shift_jis,
0x3b50585,".HOUND, Big Boss also ran a mercenary dispatch",47,shift_jis,
0x3b505b5,.company utilizing his connections and capital,47,shift_jis,
0x3b505e5,from his years as a merc.,27,shift_jis,
0x3b50601,/He was planning to build this company a larger,48,shift_jis,
0x3b50632,"2military establishment, and he built Outer Heaven",51,shift_jis,
0x3b50666,1as its base.  His purpose for sending the rookie,50,shift_jis,
0x3b50699,/Snake to Outer Heaven was to cause information,48,shift_jis,
0x3b506ca,"confusion against the ""West"".",31,shift_jis,
0x3b506ea,",However, Big Boss's miscalculated, he never",45,shift_jis,
0x3b50718,-thought that Snake would make it this far...,46,shift_jis,
0x3b50747,"/Having lost Metal Gear, Big Boss activates the",48,shift_jis,
0x3b50778,1self destruction system of the underground base.,50,shift_jis,
0x3b507ab,".While the countdown to destruction continues,",47,shift_jis,
0x3b507db,$his scream echoes in the emptiness.,37,shift_jis,
0x3b50801,"""""You have gone too far. Too far!""",35,shift_jis,
0x3b50828,"0On the 100th floor basement, the battle between",49,shift_jis,
0x3b5085a,*two men commences -- free of ideology and,43,shift_jis,
0x3b50886,politics...,13,shift_jis,
0x3b50894,")The armed fortress nation, Outer Heaven,",42,shift_jis,
0x3b508bf,/collapsed. The impenetrable fortress made from,48,shift_jis,
0x3b508f0,".the best military technology, and occupied by",47,shift_jis,
0x3b50920,+the toughest mercenaries burned in flames.,44,shift_jis,
0x3b5094d,"1Behind him, the flames reached skyward, as Outer",50,shift_jis,
0x3b50980,".Heaven fell, leaving Solid Snake all alone...",47,shift_jis,
0x3b509b3,"-1999, the world was facing an energy crisis.",46,shift_jis,
0x3b509e2,2It was obvious that the supply of petroleum would,51,shift_jis,
0x3b50a16,",run out faster than expected.  However, the",45,shift_jis,
0x3b50a44,/development of an alternate energy resource is,48,shift_jis,
0x3b50a75,1far from completion.  The price of petroleum has,50,shift_jis,
0x3b50aa8,3skyrocketed and the world economy is in confusion.,52,shift_jis,
0x3b50add,2The 21st century was expected to be one of chaos.,51,shift_jis,
0x3b50b11,2One man's invention changed the entire situation.,51,shift_jis,
0x3b50b45,"4A Czech genius and biologist Dr. Kio Marv, invented",53,shift_jis,
0x3b50b7b,"2""OILIX"" a microorganism that refines petroleum to",51,shift_jis,
0x3b50baf,-produce a highly purified form of petroleum.,46,shift_jis,
0x3b50bde,2The world was filled with hope upon the discovery,51,shift_jis,
0x3b50c12,"3of this messiah to solve the energy crisis, but at",52,shift_jis,
0x3b50c47,2the same time the world entered a time of tension,51,shift_jis,
0x3b50c7b,regarding this new algae.,27,shift_jis,
0x3b50c97,3Just when the whole world's attention was drawn to,52,shift_jis,
0x3b50ccc,"0OILIX and Dr. Marv, he gets abducted by someone",49,shift_jis,
0x3b50cfe,.and disappears.  Nations begin investigations,47,shift_jis,
0x3b50d2e,")immediately, and a name soon appeared...",42,shift_jis,
0x3b50d59,"""Zanzibar Land"".",18,shift_jis,
0x3b50d6f,/Zanzibar Land was a democratic military regime,48,shift_jis,
0x3b50da0,0that suddenly appeared in Central Asia in 1997.,49,shift_jis,
0x3b50dd2,"-When their uprising took place, the CIS army",46,shift_jis,
0x3b50e01,.formed around Russia sends a suppressive unit,47,shift_jis,
0x3b50e31,0immediately. Zanzibar Land resists by gathering,49,shift_jis,
0x3b50e63,.a band of mercenaries from nations around the,47,shift_jis,
0x3b50e93,'world and fortifying most of its land.,40,shift_jis,
0x3b50ebc,"3As a result, the CIS army was repeatedly defeated,",52,shift_jis,
0x3b50ef1,-and Zanzibar Land declared its independence.,46,shift_jis,
0x3b50f20,"4Due to the active role mercenaries played, this war",53,shift_jis,
0x3b50f56,"0was called The Mercenary War, and Zanzibar Land",49,shift_jis,
0x3b50f88,-was referred to as an armed fortress nation.,46,shift_jis,
0x3b50fb7,"6A military nation with a group of strong mercenaries,",55,shift_jis,
0x3b50fef,#surrounded by a tough fortress...,36,shift_jis,
0x3b51014,".According to the latest information, Zanzibar",47,shift_jis,
0x3b51044,*supposedly is armed with nuclear weapons.,43,shift_jis,
0x3b51070,&The whole scenario was crystal clear.,39,shift_jis,
0x3b51098,"3By obtaining OILIX in addition to nuclear weapons,",52,shift_jis,
0x3b510cd,3Zanzibar Land was trying to establish its economic,52,shift_jis,
0x3b51102,0and military superiority over the entire world.,49,shift_jis,
0x3b51134,"1Concerned about the situation, the United States",50,shift_jis,
0x3b51167,"+orders Roy Campbell, commander-in-chief of",44,shift_jis,
0x3b51194,",high-tech special forces unit FOX-HOUND, to",45,shift_jis,
0x3b511c2,/rescue Dr. Marv.  Campbell was a former member,48,shift_jis,
0x3b511f3,",of FOX-HOUND.  He brought back Solid Snake,",45,shift_jis,
0x3b51221,-the man who single handedly brought down the,46,shift_jis,
0x3b51250,"3armed fortress nation of Outer Heaven 4 years ago,",52,shift_jis,
0x3b51285,2and asks him to win back both Dr. Marv and OILIX.,51,shift_jis,
0x3b512b9,"6Successfully infiltrating Zanzibar Land, and with the",55,shift_jis,
0x3b512f1,"2help of CIA agent Horry and others, Snake is able",51,shift_jis,
0x3b51325,1to go deep into the fortress and meet again with,50,shift_jis,
0x3b51358,"4Dr. Pettrovich, the chief engineer of Metal Gear at",53,shift_jis,
0x3b5138e,/Outer Heaven.  He too was abducted to Zanzibar,48,shift_jis,
0x3b513bf,-Land and was forced to develop another Metal,46,shift_jis,
0x3b513f6,-He tells the surprised Snake of an even more,46,shift_jis,
0x3b51425,-shocking fact.  Big Boss.  The man Snake had,46,shift_jis,
0x3b51454,.defeated at Outer Heaven turned out to be the,47,shift_jis,
0x3b51484,$general commander of Zanzibar Land.,37,shift_jis,
0x3b514ad,1Snake rescues Dr. Pettrovich in cooperation with,50,shift_jis,
0x3b514e0,"+Natasha, Dr. Marv's guard and former Czech",44,shift_jis,
0x3b5150d,"2International Secret Police agent, and then heads",51,shift_jis,
0x3b51541,2for the confinement facility deep in the fortress,51,shift_jis,
0x3b51575,to save Dr. Marv.,19,shift_jis,
0x3b51589,/When Pettrovich and Natasha crossed the narrow,48,shift_jis,
0x3b515ba,"2suspension bridge over the deep valley, a missile",51,shift_jis,
0x3b515ee,blew the bridge away.,23,shift_jis,
0x3b51606,5Natasha flies into the air because of the explosion.,54,shift_jis,
0x3b5163d,"-While unable to do anything to save Natasha,",46,shift_jis,
0x3b5166c,)Snake starts hearing a well-known voice.,42,shift_jis,
0x3b51697,"/""Hey Snake. We are good buddies. I can let you",48,shift_jis,
0x3b516c8,"2go.  Just leave this place at once!"" ...Gray Fox.",51,shift_jis,
0x3b516fc,",Snake sees Gray Fox controlling Metal Gear.",45,shift_jis,
0x3b5172a,"2The best soldier in FOX-HOUND who, after the fall",51,shift_jis,
0x3b5175e,"/of Outer Heaven, disappeared as if he followed",48,shift_jis,
0x3b5178f,/Big Boss.  Losing Natasha in front of his eyes,48,shift_jis,
0x3b517c0,")and letting Pettrovich being taken away,",42,shift_jis,
0x3b517eb,Snake screams.,16,shift_jis,
0x3b517fc,"""Fox! I will not give up!""",28,shift_jis,
0x3b5181c,"3After a series of deadly battles with mercenaries,",52,shift_jis,
0x3b51851,7Snake finally gets to Dr. Marv's confinement facility.,56,shift_jis,
0x3b5188a,"1However, when he arrives he is too late. He sees",50,shift_jis,
0x3b518bd,"/Dr. Marv's corpse and Pettrovich, who could do",48,shift_jis,
0x3b518ee,nothing but just stand there.,31,shift_jis,
0x3b5190e,5Pettrovich tells Snake that Dr. Marv could not with-,54,shift_jis,
0x3b51945,-stand the repeated tortures because of heart,46,shift_jis,
0x3b51974,0problems. Snake then receives an emergency call,49,shift_jis,
0x3b519a6,2from Horry. The information she supplied was very,51,shift_jis,
0x3b519da,3shocking. Pettrovich has been voluntarily visiting,52,shift_jis,
0x3b51a0f,%Zanzibar Land to develop Metal Gear.,38,shift_jis,
0x3b51a36,.The abduction of Dr. Marv was conducted under,47,shift_jis,
0x3b51a66,7the directions of Pettrovich himself.  After the truth,56,shift_jis,
0x3b51a9f,"/comes out, Pettrovich attacks Snake, but Snake",48,shift_jis,
0x3b51ad0,5easily puts an end to him and obtains the structural,54,shift_jis,
0x3b51b07,plan of OILIX.,16,shift_jis,
0x3b51b18,"/While trying to escape, Snake is confronted by",48,shift_jis,
0x3b51b49,"/Metal Gear again, controlled by Gray Fox.  The",48,shift_jis,
0x3b51b7a,1tremendous battle takes place in the underground,50,shift_jis,
0x3b51bad,0base.  And Snake finally succeeds in destroying,49,shift_jis,
0x3b51bdf,"/Metal Gear.  However, Gray Fox does not submit",48,shift_jis,
0x3b51c10,*and challenges Snake to the final battle.,43,shift_jis,
0x3b51c3c,"1In the midst of a minefield, Snake and Fox fight",50,shift_jis,
0x3b51c6f,3without any weapons. A fist-to-fist duel involving,52,shift_jis,
0x3b51ca4,/no hatred or murder intent.  During that weird,48,shift_jis,
0x3b51cd5,".moment of purity, the two are bound in forces",47,shift_jis,
0x3b51d05,transcending words and emotion.,33,shift_jis,
0x3b51d27,-Snake wins the tough but pure battle against,46,shift_jis,
0x3b51d56,"1Gray Fox.  However, there still was someone else",50,shift_jis,
0x3b51d89,3Snake had to fight -- Big Boss.  Just like 4 years,52,shift_jis,
0x3b51dbe,"*ago at Outer Heaven, Big Boss was waiting",43,shift_jis,
0x3b51dea,for Snake.,12,shift_jis,
0x3b51df7,"/""One who has experienced the tension of battle",48,shift_jis,
0x3b51e28,/can never leave the battlefield.  I am the one,48,shift_jis,
0x3b51e59,"4giving you something to live for, and that is war.""",53,shift_jis,
0x3b51e8f,.Snake is infuriated at the arrogant Big Boss.,47,shift_jis,
0x3b51ebf,"4""There is only one battle I have to fight.  To free",53,shift_jis,
0x3b51ef5,"*myself from you, to shatter the nightmare",43,shift_jis,
0x3b51f21,"...Big Boss, I will kill you!""",32,shift_jis,
0x3b51f45,"3With the structural plan of OILIX, Snake and Horry",52,shift_jis,
0x3b51f7a,2escape from Zanzibar Land on a rescue helicopter.,51,shift_jis,
0x3b51fae,"""Snake once again saves the world.",35,shift_jis,
0x3b51fd2,"3However, there is no smile on his face. Big Boss's",52,shift_jis,
0x3b52007,*last words keeps ringing in Snake's head.,43,shift_jis,
0x3b52033,"4""Whichever wins, our battle does not end. The loser",53,shift_jis,
